英文文件,英文题号,英文题干,状态,中文来源文件,中文来源题号,中文来源题干,备注
英文版第四章.docx,154,154.Which transaction should result in a SAR/STR filing?,已一致,第四章.docx,90,90.哪些交易应导致提交SAR/STR?,解析内容已与中文版一致
英文版第四章.docx,155,155.Which payment method for purchasing luxury items is a red flag for potential money laundering?,已一致,第四章.docx,91,91.哪种购买奢侈品的支付方式是潜在洗钱的红旗标志?,解析内容已与中文版一致
英文版第四章.docx,156,156.A SAR/STR should be filed when the accountable institution identifies that:,已一致,第四章.docx,92,92.当问责机构发现以下情况时，应提交SAR/STR:,解析内容已与中文版一致
英文版第四章.docx,157,"157.(多选题)A bank employee recently opened an account for a new restaurant. Daily cash deposits over a three-month period are close to $9,500. What are two red flags that indicate possible money laundering or terrorist financing? (Choose two.)",已一致,第四章.docx,93,93.(多选题)一位银行职员为一家新餐馆开了一个账户。三个月期间餐馆的每日现金存款接近9500美元。表示可能洗钱或资助恐怖主义的两个危险信号是什么?（选择两个。）,解析内容已与中文版一致
英文版第四章.docx,158,158.A new accounts representative recently opened an account for individual whose stated employment is tutoring students.Which customer action indicates possible money laundering?,已一致,第四章.docx,94,94.一个新的银行客户代表最近为一个客户开立了银行账户。客户说他的职业是做家教。下列客户的哪个行为显示有洗钱风险?,解析内容已与中文版一致
英文版第四章.docx,159,159.(多选题)Which of the following activities are considered money laundering red flags when reviewing business operations of a money services business （MSB）?（Choose Two.）,已一致,第四章.docx,194,194.(多选题)在审查货币服务业务的运营时，以下哪些行为被视为洗钱危险信号?（请选择两个）,解析内容已与中文版一致
英文版第四章.docx,160,160.Which red flag should a compliance officer prioritize first for investigation?,已一致,第四章.docx,95,95.合规官应优先考虑哪一个危险信号进行调查?,解析内容已与中文版一致
英文版第四章.docx,161,"161.The bank's internal financial intelligence unit (FIU) has reviewed activity related to a politically exposed person (PEP); the activity in the account contains a large, round number, one time wire to an obscure organization. Which would not be a sufficient reason to file a SAR/STR?",已一致,第四章.docx,96,96.银行内部金融情报机构（FIU）审查了与政治公众人物（PEP）有关的活动;帐户中的活动包含一笔大金额的整数交易，一次性电汇到一个不知名的组织。哪一项不是提交SAR/STR的充分理由?,解析内容已与中文版一致
英文版第四章.docx,162,162.A compliance officer is reviewing the activities of the wire transfer department last month and identifying abnormal wire transfers from customers' accounts. What information should be included in the review of customer activities?,已一致,第四章.docx,97,97.一个合规专员正在审查上个月电汇部门的活动，并从客户的帐户中识别出异常的电汇。哪些信息应该包括在客户活动的评审中?,解析内容已与中文版一致
英文版第四章.docx,163,"163.A bank has opened a new account for a well-known attorney to manage client funds. During the first six months, bank staff observe the account receives multiple deposits via wire transfer. They also observe that the attorney withdraws cash, makes payments to various people, and transfers funds to the law firm's account online. What is considered a red flag for potential money laundering in this situation?",已一致,第四章.docx,98,98.一家银行为当地的一个著名的律师开设了一个新的银行账户，用来管理其客户的资金。在最初的六个月，银行职员发现了几笔通过电汇汇到该账户的款项。他们还发现这个律师会从账户中支取出现金，支付给不同的人，并且在网上把账户的资金转到律师事务所的银行账户中。下列哪个表现预示上述的行为存在洗钱风险?,解析内容已与中文版一致
英文版第四章.docx,164,164.The bank received a wire transfer involving the sale of equipment to the sanctioned company. The bank operation team deletes the information related to the sanctioned company and allows wire transfer processing. What kind of activity is this description?,已一致,第四章.docx,99,99.银行收到电汇，该电汇涉及向受制裁公司出售设备。银行运营团队删除涉及受制裁公司的信息，并允许电汇处理。这是对什么类型活动的描述?,解析内容已与中文版一致
英文版第四章.docx,165,165.A bank receives an anonymous tip from an employee about another employee through its confidential hotline.Which activity warrants further review?,已一致,第四章.docx,100,100.收到内部热线举报，以下哪个有洗钱嫌疑?,解析内容已与中文版一致
